transaction_id,account_id,merchant_id,transaction_date,amount,transaction_type
TXN30279224,ACC701764,MERCH17,2025-12-23 00:00:39.526003,38.34,deposit
TXN84955469,ACC444784,MERCH33,2025-02-25 00:00:39.526003,32.88,withdrawal
TXN12128584,ACC279023,MERCH17,2025-10-13 00:00:39.526003,52.77,purchase
TXN15532941,ACC336424,MERCH7,2025-03-25 00:00:39.526003,37.96,withdrawal
TXN59076693,ACC913395,MERCH33,2025-09-15 00:00:39.526003,42.11,deposit
TXN95204573,ACC548904,MERCH21,2025-12-05 00:00:39.526003,123.11,deposit
TXN40291063,ACC495313,MERCH31,2025-06-12 00:00:39.526003,44.36,withdrawal
TXN30946978,ACC738216,MERCH28,2025-05-10 00:00:39.526003,2.64,purchase
TXN35724452,ACC613015,MERCH34,2025-10-21 00:00:39.526003,54.57,withdrawal
TXN43792000,ACC231186,MERCH9,2025-08-09 00:00:39.526003,34.51,deposit
TXN22953134,ACC656381,MERCH22,2025-09-04 00:00:39.526003,17.91,withdrawal
TXN84347068,ACC119071,MERCH41,2025-06-14 00:00:39.526003,17.28,deposit
TXN30034010,ACC904748,MERCH16,2026-01-01 00:00:39.526003,50.29,deposit
TXN23633026,ACC357451,MERCH49,2025-02-19 00:00:39.526003,51.58,purchase
TXN10165063,ACC666627,MERCH30,2025-05-05 00:00:39.526003,79.49,withdrawal
TXN27027378,ACC459897,MERCH9,2025-08-05 00:00:39.526003,66.86,withdrawal
TXN80771243,ACC183081,MERCH43,2025-10-30 00:00:39.526003,0.38,withdrawal
TXN99131684,ACC622158,MERCH23,2025-03-11 00:00:39.526003,143.98,withdrawal
TXN49068961,ACC989368,MERCH26,2026-01-05 00:00:39.526003,193.41,withdrawal
TXN75615061,ACC120776,MERCH6,2026-01-27 00:00:39.526003,98.9,withdrawal
TXN25837491,ACC747352,MERCH38,2025-10-22 00:00:39.526003,58.44,deposit
TXN49523817,ACC659186,MERCH13,2025-12-15 00:00:39.526003,110.54,deposit
TXN18764031,ACC357451,MERCH37,2025-10-13 00:00:39.526003,37.01,purchase
TXN16887722,ACC122722,MERCH4,2026-01-10 00:00:39.526003,120.02,deposit
TXN32213485,ACC271474,MERCH40,2025-10-11 00:00:39.526003,3.63,purchase
TXN26968836,ACC841651,MERCH25,2025-12-22 00:00:39.526003,34.73,withdrawal
TXN47066050,ACC466769,MERCH25,2025-06-03 00:00:39.526003,66.97,deposit
TXN36435163,ACC686508,MERCH18,2025-09-04 00:00:39.526003,72.42,withdrawal
TXN51678155,ACC282048,MERCH31,2025-11-03 00:00:39.526003,9.24,deposit
TXN56209913,ACC104384,MERCH45,2025-02-18 00:00:39.526003,144.25,withdrawal
TXN76598086,ACC648724,MERCH12,2025-04-15 00:00:39.526003,82.76,deposit
TXN85813343,ACC355624,MERCH22,2025-06-11 00:00:39.526003,96.53,withdrawal
TXN58140727,ACC130363,MERCH42,2025-03-18 00:00:39.526003,6.8,purchase
TXN25248260,ACC955316,MERCH38,2025-05-17 00:00:39.526003,27.24,purchase
TXN84264850,ACC988919,MERCH40,2025-04-05 00:00:39.526003,39.53,withdrawal
TXN94239236,ACC881068,MERCH16,2025-03-28 00:00:39.526003,55.09,purchase
TXN93157440,ACC732223,MERCH45,2025-02-10 00:00:39.526003,150.07,purchase
TXN69106690,ACC831870,MERCH19,2025-05-26 00:00:39.526003,75.04,purchase
TXN61707814,ACC961553,MERCH16,2025-11-30 00:00:39.526003,12.99,purchase
TXN54454751,ACC135130,MERCH20,2025-12-26 00:00:39.526003,48.88,deposit
TXN57652313,ACC722129,MERCH30,2025-08-23 00:00:39.526003,22.79,deposit
TXN53903993,ACC135130,MERCH19,2025-07-26 00:00:39.526003,67.34,deposit
TXN44319980,ACC148435,MERCH22,2025-04-20 00:00:39.526003,33.21,withdrawal
TXN34212589,ACC777432,MERCH33,2026-01-01 00:00:39.526003,28.27,deposit
TXN98784211,ACC722129,MERCH49,2025-02-24 00:00:39.526003,18.32,deposit
TXN65843428,ACC135095,MERCH23,2025-03-22 00:00:39.526003,58.48,deposit
TXN74136225,ACC881068,MERCH31,2025-06-15 00:00:39.526003,14.67,deposit
TXN92171648,ACC164538,MERCH22,2025-10-24 00:00:39.526003,80.49,withdrawal
TXN45367373,ACC369758,MERCH43,2026-01-11 00:00:39.526003,20.61,withdrawal
TXN58209780,ACC938311,MERCH36,2025-07-05 00:00:39.526003,74.2,deposit
TXN56687033,ACC983830,MERCH8,2025-08-27 00:00:39.526003,87.81,deposit
TXN74627935,ACC152597,MERCH48,2025-12-09 00:00:39.526003,102.5,withdrawal
TXN59300687,ACC521505,MERCH27,2025-03-20 00:00:39.526003,67.14,purchase
TXN76087923,ACC514744,MERCH39,2025-08-08 00:00:39.526003,45.49,withdrawal
TXN18766209,ACC924609,MERCH33,2025-04-23 00:00:39.526003,51.38,purchase
TXN23676381,ACC249105,MERCH18,2025-10-22 00:00:39.526003,22.07,purchase
TXN58866172,ACC157464,MERCH5,2025-06-15 00:00:39.526003,0.35,withdrawal
TXN69117151,ACC178126,MERCH15,2025-03-14 00:00:39.526003,83.59,withdrawal
TXN85344154,ACC546523,MERCH50,2025-10-16 00:00:39.526003,57.04,deposit
TXN51635770,ACC951831,MERCH36,2025-02-04 00:00:39.526003,105.6,purchase
TXN22716185,ACC922939,MERCH36,2025-09-20 00:00:39.526003,5.27,withdrawal
TXN19954660,ACC512638,MERCH16,2025-12-08 00:00:39.526003,80.91,deposit
TXN26369861,ACC929237,MERCH43,2025-04-01 00:00:39.526003,39.06,withdrawal
TXN99926709,ACC658105,MERCH24,2026-01-27 00:00:39.526003,31.23,deposit
TXN90144586,ACC380532,MERCH33,2025-09-25 00:00:39.526003,31.59,withdrawal
TXN27810202,ACC283646,MERCH40,2025-09-05 00:00:39.526003,12.87,deposit
TXN18872740,ACC743031,MERCH34,2025-08-07 00:00:39.526003,7.54,purchase
TXN86179051,ACC256427,MERCH15,2025-11-04 00:00:39.526003,62.94,withdrawal
TXN47970550,ACC561181,MERCH28,2025-11-13 00:00:39.526003,96.32,purchase
TXN54247741,ACC284535,MERCH50,2026-01-01 00:00:39.526003,26.05,purchase
TXN43205486,ACC790077,MERCH23,2025-07-11 00:00:39.526003,75.25,deposit
TXN80087355,ACC562203,MERCH34,2025-05-03 00:00:39.526003,41.02,withdrawal
TXN13818223,ACC904748,MERCH36,2025-06-03 00:00:39.526003,77.01,withdrawal
TXN78702779,ACC503496,MERCH37,2025-05-06 00:00:39.526003,85.97,withdrawal
TXN27592732,ACC911945,MERCH7,2026-01-19 00:00:39.526003,57.42,withdrawal
TXN11147984,ACC834221,MERCH38,2025-09-11 00:00:39.526003,105.7,purchase
TXN64090322,ACC872619,MERCH1,2025-10-26 00:00:39.526003,50.6,withdrawal
TXN36344966,ACC546523,MERCH20,2025-09-02 00:00:39.526003,55.5,purchase
TXN12488797,ACC759605,MERCH1,2025-09-14 00:00:39.526003,17.58,withdrawal
TXN16305214,ACC231876,MERCH1,2026-01-06 00:00:39.526003,48.03,withdrawal
TXN76950714,ACC314984,MERCH49,2025-02-03 00:00:39.526003,76.42,withdrawal
TXN67541198,ACC881706,MERCH15,2025-09-04 00:00:39.526003,48.56,purchase
TXN33358700,ACC789812,MERCH10,2025-12-17 00:00:39.526003,68.69,purchase
TXN12326437,ACC283964,MERCH3,2025-08-17 00:00:39.526003,23.5,purchase
TXN62695443,ACC765977,MERCH37,2025-09-15 00:00:39.526003,75.01,withdrawal
TXN37129341,ACC757650,MERCH17,2026-01-03 00:00:39.526003,53.43,purchase
TXN68630788,ACC520951,MERCH43,2025-11-11 00:00:39.526003,95.6,withdrawal
TXN84334527,ACC658105,MERCH25,2025-05-31 00:00:39.526003,3.22,purchase
TXN48067267,ACC665236,MERCH20,2025-10-11 00:00:39.526003,14.08,purchase
TXN52400931,ACC233971,MERCH29,2025-12-22 00:00:39.526003,25.97,withdrawal
TXN85342114,ACC635200,MERCH43,2025-07-09 00:00:39.526003,3.3,deposit
TXN90877871,ACC722410,MERCH47,2025-12-09 00:00:39.526003,20.87,withdrawal
TXN23670957,ACC208255,MERCH35,2025-12-04 00:00:39.526003,110.12,purchase
TXN77811536,ACC472143,MERCH7,2025-02-11 00:00:39.526003,11.1,withdrawal
TXN47004566,ACC265330,MERCH43,2025-10-29 00:00:39.526003,5.96,purchase
TXN69208083,ACC338893,MERCH19,2025-04-13 00:00:39.526003,26.15,deposit
TXN30459777,ACC872619,MERCH29,2025-08-25 00:00:39.526003,19.57,purchase
TXN76127232,ACC145898,MERCH47,2025-12-22 00:00:39.526003,2.24,withdrawal
TXN79753239,ACC161045,MERCH41,2025-04-27 00:00:39.526003,60.46,withdrawal
TXN46068132,ACC635368,MERCH44,2025-09-25 00:00:39.526003,44.67,purchase
TXN74937022,ACC564662,MERCH34,2025-03-03 00:00:39.526003,30.38,deposit
TXN47211974,ACC226509,MERCH3,2025-04-03 00:00:39.526003,77.69,withdrawal
TXN61907370,ACC146673,MERCH38,2025-04-05 00:00:39.526003,49.46,deposit
TXN19902457,ACC544394,MERCH44,2025-08-06 00:00:39.526003,74.56,purchase
TXN46853551,ACC225539,MERCH4,2025-04-11 00:00:39.526003,41.16,withdrawal
TXN28342988,ACC765181,MERCH40,2025-08-05 00:00:39.526003,70.96,withdrawal
TXN46616727,ACC743031,MERCH17,2025-02-10 00:00:39.526003,96.34,purchase
TXN18006147,ACC420688,MERCH9,2026-01-14 00:00:39.526003,57.4,withdrawal
TXN17809046,ACC344178,MERCH9,2025-03-23 00:00:39.526003,41.83,deposit
TXN39360376,ACC795277,MERCH29,2025-05-03 00:00:39.526003,42.79,deposit
TXN56846615,ACC502224,MERCH33,2026-01-02 00:00:39.526003,77.44,purchase
TXN43775094,ACC945255,MERCH30,2025-05-29 00:00:39.526003,87.88,withdrawal
TXN68477694,ACC821572,MERCH4,2025-10-25 00:00:39.526003,124.91,withdrawal
TXN33207034,ACC712464,MERCH23,2025-04-04 00:00:39.526003,124.12,deposit
TXN43390497,ACC452203,MERCH15,2025-04-02 00:00:39.526003,9.08,purchase
TXN20698082,ACC229224,MERCH8,2025-11-17 00:00:39.526003,17.09,purchase
TXN37712478,ACC538637,MERCH18,2025-08-21 00:00:39.526003,23.51,deposit
TXN63004220,ACC479056,MERCH22,2025-02-14 00:00:39.526003,81.31,withdrawal
TXN71399265,ACC435181,MERCH22,2025-02-28 00:00:39.526003,107.91,deposit
TXN40618595,ACC747352,MERCH17,2025-04-06 00:00:39.526003,14.92,purchase
TXN41366819,ACC882109,MERCH7,2025-03-19 00:00:39.526003,16.48,purchase
TXN27777998,ACC235642,MERCH23,2025-07-01 00:00:39.526003,95.32,withdrawal
TXN88465003,ACC929237,MERCH34,2025-11-03 00:00:39.526003,4.11,deposit
TXN13284008,ACC489710,MERCH45,2025-02-13 00:00:39.526003,2.37,withdrawal
TXN87810811,ACC689009,MERCH37,2025-08-31 00:00:39.526003,7.91,purchase
TXN86690460,ACC152597,MERCH19,2026-01-02 00:00:39.526003,63.09,purchase
TXN42765758,ACC863695,MERCH33,2025-11-30 00:00:39.526003,1.51,withdrawal
TXN35764695,ACC960572,MERCH1,2025-04-05 00:00:39.526003,69.23,deposit
TXN65420702,ACC654417,MERCH31,2025-09-29 00:00:39.526003,54.52,withdrawal
TXN55774369,ACC909277,MERCH22,2025-06-09 00:00:39.526003,5.64,deposit
TXN64267143,ACC780683,MERCH9,2025-09-28 00:00:39.526003,83.77,purchase
TXN24933968,ACC743259,MERCH43,2025-12-07 00:00:39.526003,60.96,withdrawal
TXN75732447,ACC521299,MERCH4,2025-08-31 00:00:39.526003,1.55,purchase
TXN43783337,ACC562785,MERCH34,2025-08-11 00:00:39.526003,82.73,withdrawal
TXN19716639,ACC654417,MERCH50,2025-12-22 00:00:39.526003,27.52,withdrawal
TXN38662035,ACC103872,MERCH9,2025-12-07 00:00:39.526003,58.96,deposit
TXN28856268,ACC475444,MERCH18,2025-02-01 00:00:39.526003,40.98,deposit
TXN74879230,ACC501684,MERCH1,2025-07-04 00:00:39.526003,32.48,deposit
TXN20226582,ACC263622,MERCH38,2025-08-27 00:00:39.526003,28.39,purchase
TXN40192563,ACC548607,MERCH7,2025-06-20 00:00:39.526003,8.3,deposit
TXN41702446,ACC178126,MERCH4,2026-01-05 00:00:39.526003,4.78,deposit
TXN98943735,ACC637743,MERCH40,2025-10-26 00:00:39.526003,21.31,purchase
TXN17822944,ACC546048,MERCH38,2025-03-15 00:00:39.526003,130.66,deposit
TXN78975921,ACC475444,MERCH20,2025-03-06 00:00:39.526003,134.92,purchase
TXN91918266,ACC541703,MERCH12,2025-12-15 00:00:39.526003,138.04,purchase
TXN66284217,ACC648724,MERCH30,2026-01-03 00:00:39.526003,91.29,purchase
TXN24925062,ACC854745,MERCH30,2025-12-27 00:00:39.526003,9.05,purchase
TXN15849602,ACC902394,MERCH13,2025-07-28 00:00:39.526003,28.46,purchase
TXN49211727,ACC381474,MERCH7,2025-08-19 00:00:39.526003,17.86,purchase
TXN76348710,ACC666006,MERCH14,2025-10-06 00:00:39.526003,47.23,withdrawal
TXN75008163,ACC882109,MERCH27,2025-11-06 00:00:39.526003,63.12,deposit
TXN85979277,ACC557019,MERCH5,2025-05-21 00:00:39.526003,32.88,withdrawal
TXN38118754,ACC789536,MERCH9,2025-06-19 00:00:39.526003,115.18,purchase
TXN34227507,ACC485377,MERCH4,2025-06-18 00:00:39.526003,28.16,purchase
TXN79210655,ACC114322,MERCH31,2025-06-29 00:00:39.526003,77.64,withdrawal
TXN11312559,ACC957080,MERCH36,2025-06-15 00:00:39.526003,1.71,withdrawal
TXN24513830,ACC315801,MERCH33,2025-08-10 00:00:39.526003,55.39,purchase
TXN83392514,ACC412484,MERCH6,2025-07-10 00:00:39.526003,10.9,purchase
TXN54778205,ACC400362,MERCH23,2025-09-08 00:00:39.526003,75.6,deposit
TXN72200503,ACC220361,MERCH22,2025-07-11 00:00:39.526003,80.67,purchase
TXN81020423,ACC730708,MERCH10,2025-08-23 00:00:39.526003,13.69,withdrawal
TXN41872295,ACC753894,MERCH45,2025-12-07 00:00:39.526003,43.58,withdrawal
TXN78178431,ACC731385,MERCH18,2025-07-15 00:00:39.526003,114.45,withdrawal
TXN40656559,ACC881706,MERCH27,2025-06-04 00:00:39.526003,51.88,purchase
TXN11230061,ACC832696,MERCH3,2025-09-13 00:00:39.526003,52.27,purchase
TXN16343018,ACC712464,MERCH36,2025-12-10 00:00:39.526003,6.04,deposit
TXN27169264,ACC534490,MERCH6,2025-06-12 00:00:39.526003,0.62,deposit
TXN82764083,ACC635906,MERCH5,2025-09-25 00:00:39.526003,52.82,deposit
TXN87545347,ACC881847,MERCH38,2025-09-24 00:00:39.526003,131.97,deposit
TXN39895964,ACC865727,MERCH28,2025-04-12 00:00:39.526003,37.89,purchase
TXN18312372,ACC453295,MERCH7,2025-06-30 00:00:39.526003,64.58,withdrawal
TXN34349020,ACC163306,MERCH15,2025-12-15 00:00:39.526003,83.06,withdrawal
TXN64899034,ACC467465,MERCH23,2025-12-12 00:00:39.526003,102.24,deposit
TXN53692883,ACC901807,MERCH27,2025-10-05 00:00:39.526003,41.83,purchase
TXN55942033,ACC611044,MERCH27,2025-02-25 00:00:39.526003,52.65,purchase
TXN25339133,ACC521505,MERCH33,2025-09-04 00:00:39.526003,4.89,purchase
TXN41849423,ACC435181,MERCH21,2025-04-21 00:00:39.526003,40.57,withdrawal
TXN74535946,ACC769037,MERCH29,2025-02-24 00:00:39.526003,72.97,withdrawal
TXN15578067,ACC180888,MERCH42,2025-06-03 00:00:39.526003,14.18,purchase
TXN63670439,ACC106723,MERCH42,2025-10-11 00:00:39.526003,9.97,deposit
TXN43921963,ACC862532,MERCH41,2025-06-06 00:00:39.526003,63.65,withdrawal
TXN13323364,ACC506213,MERCH7,2025-11-22 00:00:39.526003,26.02,withdrawal
TXN90302650,ACC308862,MERCH28,2025-11-20 00:00:39.526003,51.79,purchase
TXN49500321,ACC146673,MERCH42,2025-07-14 00:00:39.526003,52.58,deposit
TXN29418802,ACC593149,MERCH9,2025-05-15 00:00:39.526003,119.07,purchase
TXN86982855,ACC882109,MERCH18,2025-05-18 00:00:39.526003,27.63,deposit
TXN31822619,ACC170691,MERCH5,2025-07-02 00:00:39.526003,31.56,deposit
TXN37909115,ACC233971,MERCH41,2025-11-22 00:00:39.526003,71.0,purchase
TXN10034995,ACC795488,MERCH27,2025-04-18 00:00:39.526003,89.06,purchase
TXN39146589,ACC585175,MERCH30,2025-06-11 00:00:39.526003,66.75,withdrawal
TXN25905618,ACC308862,MERCH2,2025-06-07 00:00:39.526003,86.14,purchase
TXN79521575,ACC601063,MERCH34,2025-03-22 00:00:39.526003,41.31,deposit
TXN41051185,ACC830098,MERCH9,2025-10-14 00:00:39.526003,17.79,deposit
TXN98147988,ACC832696,MERCH13,2025-06-22 00:00:39.526003,40.68,purchase
TXN42730223,ACC692301,MERCH46,2025-10-11 00:00:39.526003,53.05,withdrawal
TXN63768709,ACC116054,MERCH14,2025-07-17 00:00:39.526003,51.42,withdrawal
TXN69932108,ACC335190,MERCH26,2025-09-29 00:00:39.526003,33.2,withdrawal
TXN18089228,ACC730708,MERCH28,2025-10-29 00:00:39.526003,47.5,deposit
TXN56568323,ACC862532,MERCH50,2026-01-01 00:00:39.526003,12.47,purchase
TXN10159049,ACC434175,MERCH27,2025-12-18 00:00:39.526003,44.2,withdrawal
TXN67036067,ACC708477,MERCH46,2025-12-03 00:00:39.526003,25.0,deposit
TXN81284953,ACC122353,MERCH22,2025-03-25 00:00:39.526003,17.85,withdrawal
TXN15909008,ACC476589,MERCH34,2025-04-15 00:00:39.526003,23.76,deposit
TXN50553483,ACC546048,MERCH24,2025-05-01 00:00:39.526003,109.24,deposit
TXN47553519,ACC753396,MERCH45,2025-03-04 00:00:39.526003,97.6,purchase
TXN36384928,ACC887192,MERCH21,2025-08-30 00:00:39.526003,27.73,withdrawal
TXN55771590,ACC789812,MERCH44,2025-07-09 00:00:39.526003,22.74,purchase
TXN85704992,ACC422514,MERCH16,2025-08-05 00:00:39.526003,27.46,purchase
TXN24438530,ACC204008,MERCH43,2025-03-15 00:00:39.526003,79.96,purchase
TXN67032112,ACC951831,MERCH29,2025-05-07 00:00:39.526003,23.29,purchase
TXN81247656,ACC731385,MERCH35,2025-03-13 00:00:39.526003,0.85,withdrawal
TXN17878111,ACC974230,MERCH19,2025-06-04 00:00:39.526003,13.28,deposit
TXN68479422,ACC573412,MERCH2,2025-10-03 00:00:39.526003,20.53,withdrawal
TXN51351845,ACC420338,MERCH3,2026-01-09 00:00:39.526003,57.42,purchase
TXN68759077,ACC211018,MERCH18,2025-11-02 00:00:39.526003,75.54,purchase
TXN90549821,ACC962747,MERCH22,2025-11-13 00:00:39.526003,104.0,deposit
TXN69202404,ACC482681,MERCH3,2025-10-18 00:00:39.526003,92.85,deposit
TXN42982891,ACC722129,MERCH27,2025-01-30 00:00:39.526003,17.77,deposit
TXN97503764,ACC990696,MERCH2,2025-09-25 00:00:39.526003,45.67,deposit
TXN17949140,ACC619620,MERCH35,2025-05-27 00:00:39.526003,32.07,deposit
TXN87066199,ACC652434,MERCH37,2025-09-21 00:00:39.526003,41.21,withdrawal
TXN67979188,ACC136221,MERCH37,2025-06-07 00:00:39.526003,75.7,purchase
TXN39796790,ACC868814,MERCH38,2025-08-08 00:00:39.526003,48.37,deposit
TXN95931323,ACC122662,MERCH47,2025-04-09 00:00:39.526003,58.49,deposit
TXN67108987,ACC135095,MERCH13,2025-12-11 00:00:39.526003,76.96,withdrawal
TXN90677970,ACC194440,MERCH28,2026-01-02 00:00:39.526003,15.01,withdrawal
TXN64759225,ACC573412,MERCH40,2025-06-25 00:00:39.526003,72.66,purchase
TXN39553095,ACC567026,MERCH21,2025-05-15 00:00:39.526003,44.2,deposit
TXN79131916,ACC249663,MERCH45,2025-12-21 00:00:39.526003,27.3,purchase
TXN17643327,ACC482681,MERCH9,2025-07-29 00:00:39.526003,70.95,deposit
TXN23529989,ACC686158,MERCH30,2025-11-10 00:00:39.526003,92.07,withdrawal
TXN60087809,ACC892042,MERCH2,2025-04-08 00:00:39.526003,44.91,withdrawal
TXN75644835,ACC187512,MERCH42,2025-04-23 00:00:39.526003,1.15,deposit
TXN76314546,ACC380302,MERCH5,2025-10-10 00:00:39.526003,39.24,purchase
TXN71109606,ACC198581,MERCH50,2025-08-02 00:00:39.526003,16.72,purchase
TXN33541834,ACC740052,MERCH9,2025-07-27 00:00:39.526003,107.89,deposit
TXN93602252,ACC789812,MERCH21,2025-08-31 00:00:39.526003,58.92,purchase
TXN12723081,ACC634930,MERCH38,2025-05-13 00:00:39.526003,82.61,purchase
TXN28188444,ACC431744,MERCH45,2025-01-31 00:00:39.526003,47.01,withdrawal
TXN82340982,ACC265690,MERCH15,2025-09-22 00:00:39.526003,25.48,purchase
TXN23105309,ACC840164,MERCH34,2025-04-28 00:00:39.526003,31.55,withdrawal
TXN42804277,ACC404638,MERCH4,2026-01-22 00:00:39.526003,46.21,deposit
TXN25788178,ACC632355,MERCH2,2025-11-29 00:00:39.526003,53.71,withdrawal
TXN29043799,ACC668239,MERCH1,2025-09-02 00:00:39.526003,19.5,withdrawal
TXN66530459,ACC215917,MERCH26,2025-07-13 00:00:39.526003,35.06,deposit
TXN16145704,ACC104175,MERCH25,2025-07-08 00:00:39.526003,96.99,purchase
TXN28778321,ACC956100,MERCH13,2025-09-17 00:00:39.526003,55.57,purchase
TXN56923567,ACC116054,MERCH5,2025-12-03 00:00:39.526003,79.81,purchase
TXN94632166,ACC146673,MERCH49,2025-05-28 00:00:39.526003,58.57,purchase
TXN58267302,ACC437401,MERCH38,2025-05-21 00:00:39.526003,28.99,purchase
TXN80650234,ACC395208,MERCH16,2025-02-14 00:00:39.526003,12.51,withdrawal
TXN37215674,ACC253803,MERCH39,2025-11-19 00:00:39.526003,9.15,purchase
TXN53676338,ACC938311,MERCH2,2025-10-31 00:00:39.526003,20.58,deposit
TXN52276574,ACC694639,MERCH5,2025-08-24 00:00:39.526003,26.27,purchase
TXN73133995,ACC903881,MERCH3,2025-05-02 00:00:39.526003,45.68,withdrawal
TXN26736226,ACC210443,MERCH30,2025-10-07 00:00:39.526003,75.73,deposit
TXN34399554,ACC225625,MERCH10,2026-01-16 00:00:39.526003,42.49,withdrawal
TXN73049009,ACC231186,MERCH19,2025-07-18 00:00:39.526003,40.03,purchase
TXN90154810,ACC653456,MERCH9,2025-11-22 00:00:39.526003,88.21,purchase
TXN62983067,ACC536208,MERCH33,2025-10-28 00:00:39.526003,38.6,purchase
TXN43457389,ACC764145,MERCH4,2025-07-09 00:00:39.526003,89.9,withdrawal
TXN14897561,ACC685116,MERCH14,2025-09-16 00:00:39.526003,15.92,deposit
TXN91605802,ACC484776,MERCH27,2025-07-08 00:00:39.526003,105.73,purchase
TXN30802355,ACC721037,MERCH32,2025-12-26 00:00:39.526003,29.44,withdrawal
TXN88020918,ACC651326,MERCH13,2025-11-29 00:00:39.526003,71.04,deposit
TXN28578587,ACC135095,MERCH21,2025-12-29 00:00:39.526003,6.46,withdrawal
TXN14770083,ACC129392,MERCH11,2025-12-19 00:00:39.526003,8.54,withdrawal
TXN37260033,ACC553843,MERCH22,2025-12-16 00:00:39.526003,20.9,deposit
TXN52084630,ACC220361,MERCH30,2025-06-11 00:00:39.526003,107.0,deposit
TXN82189360,ACC296484,MERCH25,2025-10-07 00:00:39.526003,16.5,purchase
TXN12946335,ACC243966,MERCH14,2025-09-18 00:00:39.526003,42.73,deposit
TXN96463853,ACC274103,MERCH50,2025-02-07 00:00:39.526003,4.65,purchase
TXN78429053,ACC585175,MERCH10,2025-08-09 00:00:39.526003,132.33,withdrawal
TXN86578753,ACC296484,MERCH16,2025-06-15 00:00:39.526003,23.43,purchase
TXN33642033,ACC494703,MERCH14,2025-12-07 00:00:39.526003,1.21,deposit
TXN69849871,ACC918667,MERCH36,2025-04-07 00:00:39.526003,64.33,purchase
TXN50884617,ACC170691,MERCH12,2025-05-30 00:00:39.526003,120.4,withdrawal
TXN68119077,ACC943193,MERCH48,2025-03-23 00:00:39.526003,55.57,withdrawal
TXN74974421,ACC540832,MERCH15,2025-08-10 00:00:39.526003,6.83,purchase
TXN34641656,ACC701764,MERCH8,2025-02-08 00:00:39.526003,32.76,withdrawal
TXN84486940,ACC107220,MERCH4,2026-01-06 00:00:39.526003,78.37,withdrawal
TXN90657720,ACC613015,MERCH14,2025-12-29 00:00:39.526003,67.98,withdrawal
TXN54852430,ACC963757,MERCH8,2025-11-14 00:00:39.526003,78.32,deposit
TXN11077108,ACC518632,MERCH16,2026-01-10 00:00:39.526003,113.0,withdrawal
TXN81409513,ACC231186,MERCH39,2025-08-02 00:00:39.526003,3.84,withdrawal
TXN19636830,ACC573829,MERCH6,2025-02-09 00:00:39.526003,68.94,purchase
TXN94083117,ACC562203,MERCH47,2025-02-24 00:00:39.526003,104.05,purchase
TXN94512028,ACC759664,MERCH40,2025-11-24 00:00:39.526003,23.31,withdrawal
TXN95659950,ACC536208,MERCH50,2025-08-12 00:00:39.526003,34.03,purchase
TXN87581060,ACC225625,MERCH25,2025-06-01 00:00:39.526003,74.19,purchase
TXN86418667,ACC765977,MERCH1,2025-02-25 00:00:39.526003,93.62,purchase
TXN34681909,ACC215917,MERCH22,2025-05-02 00:00:39.526003,36.32,withdrawal
TXN37008246,ACC628838,MERCH39,2025-08-13 00:00:39.526003,39.05,purchase
TXN31310590,ACC814893,MERCH46,2025-02-07 00:00:39.526003,29.73,purchase
TXN46908558,ACC211018,MERCH17,2025-08-09 00:00:39.526003,120.61,deposit
TXN18228481,ACC220361,MERCH42,2025-08-24 00:00:39.526003,31.21,deposit
TXN39514836,ACC856419,MERCH37,2025-08-26 00:00:39.526003,50.89,withdrawal
TXN94753177,ACC130363,MERCH3,2025-03-24 00:00:39.526003,38.8,purchase
TXN53112509,ACC210942,MERCH40,2025-06-19 00:00:39.526003,56.83,deposit
TXN23407183,ACC852000,MERCH20,2025-07-03 00:00:39.526003,130.77,deposit
TXN62055167,ACC579915,MERCH7,2025-03-20 00:00:39.526003,8.82,deposit
TXN63448703,ACC128125,MERCH48,2025-02-26 00:00:39.526003,64.26,purchase
TXN18316628,ACC453295,MERCH14,2025-07-01 00:00:39.526003,15.25,deposit
TXN46438825,ACC226509,MERCH24,2025-07-18 00:00:39.526003,24.74,deposit
TXN85671711,ACC860534,MERCH40,2025-10-27 00:00:39.526003,13.32,deposit
TXN50493794,ACC204008,MERCH24,2025-11-15 00:00:39.526003,28.99,withdrawal
TXN73139202,ACC730483,MERCH35,2025-06-30 00:00:39.526003,11.64,deposit
TXN99247108,ACC408134,MERCH49,2025-03-25 00:00:39.526003,153.87,withdrawal
TXN27544819,ACC243966,MERCH22,2025-08-02 00:00:39.526003,74.8,withdrawal
TXN41725788,ACC283646,MERCH36,2025-05-08 00:00:39.526003,74.46,deposit
TXN99721725,ACC206620,MERCH47,2025-12-15 00:00:39.526003,54.6,withdrawal
TXN83582281,ACC452203,MERCH42,2025-05-11 00:00:39.526003,3.61,deposit
TXN16739919,ACC881847,MERCH13,2025-05-13 00:00:39.526003,11.47,withdrawal
TXN52365572,ACC325781,MERCH19,2025-10-04 00:00:39.526003,18.72,withdrawal
TXN51707114,ACC602897,MERCH25,2025-07-01 00:00:39.526003,86.41,deposit
TXN45919015,ACC416307,MERCH20,2025-11-03 00:00:39.526003,10.32,deposit
TXN60466596,ACC397885,MERCH35,2025-04-07 00:00:39.526003,90.12,purchase
TXN19712006,ACC946823,MERCH30,2025-01-29 00:00:39.526003,97.49,deposit
TXN71939985,ACC713464,MERCH12,2025-05-11 00:00:39.526003,49.96,withdrawal
